subdivision,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,Decade Population
himachal pradesh,1974,75.0,44.6,33.7,24.6,41.8,76.4,168.8,204.6,30.5,28.8,2.4,45.1,776.1,119.6,100.0,480.2,76.3,3460434
himachal pradesh,1975,137.8,124.7,126.3,25.4,35.1,86.9,214.0,191.8,95.3,13.8,0.2,2.7,1054.1,262.5,186.8,587.9,16.8,3460434
himachal pradesh,1976,66.7,105.5,126.6,49.1,30.1,85.5,368.9,238.0,72.6,20.2,1.7,14.6,1179.3,172.2,205.7,765.0,36.4,3460434
himachal pradesh,1977,85.5,4.7,12.9,97.5,87.2,86.1,339.7,236.4,197.1,18.8,9.9,69.2,1245.0,90.2,197.6,859.3,97.9,3460434
himachal pradesh,1978,63.7,102.6,157.9,53.5,31.1,156.1,280.0,300.1,137.7,3.6,75.9,9.0,1371.2,166.3,242.5,873.9,88.4,3460434
himachal pradesh,1979,170.0,115.3,157.4,31.9,85.1,64.8,163.4,119.0,43.5,7.0,34.0,29.6,1021.0,285.2,274.4,390.7,70.7,3460434
himachal pradesh,1980,83.2,87.1,71.7,28.5,26.1,106.8,477.1,128.8,52.5,25.3,27.3,40.5,1155.0,170.4,126.4,765.3,93.0,3460434
himachal pradesh,1981,114.5,96.3,162.0,54.4,67.1,94.7,233.5,163.4,71.6,11.4,70.4,7.9,1147.1,210.8,283.4,563.3,89.6,4280818
himachal pradesh,1982,187.3,147.7,228.9,146.2,152.5,58.3,160.4,170.2,31.5,42.5,21.8,75.7,1423.0,335.0,527.6,420.4,140.0,4280818
himachal pradesh,1983,91.7,97.6,162.8,136.7,86.1,59.2,166.7,204.2,121.5,48.2,1.0,13.9,1189.6,189.3,385.5,551.6,63.2,4280818
himachal pradesh,1984,24.3,134.5,38.7,68.6,14.7,105.0,194.4,192.5,121.5,10.6,25.1,38.4,968.3,158.8,122.0,613.3,74.2,4280818
himachal pradesh,1985,70.4,23.0,36.2,65.6,54.3,54.1,301.3,252.7,118.0,127.6,2.8,88.0,1193.9,93.4,156.1,726.1,218.3,4280818
himachal pradesh,1986,7.3,119.3,159.4,105.3,99.1,86.4,240.9,246.9,52.4,43.4,72.7,89.5,1322.6,126.6,363.7,626.6,205.6,4280818
himachal pradesh,1987,68.1,84.6,77.9,132.1,214.2,81.0,90.4,147.8,50.3,76.7,0.8,11.6,1035.6,152.7,424.2,369.6,89.1,4280818
himachal pradesh,1988,41.6,128.3,353.9,27.2,39.3,84.0,411.3,304.7,360.2,2.2,4.9,123.5,1881.1,169.8,420.4,1160.3,130.6,4280818
himachal pradesh,1989,111.0,62.5,89.2,39.4,92.5,59.7,291.1,247.3,64.9,7.3,52.9,59.4,1177.2,173.5,221.2,663.0,119.6,4280818
himachal pradesh,1990,36.2,161.2,217.7,52.5,61.8,80.2,302.3,221.8,162.8,15.6,10.1,140.6,1462.7,197.4,332.0,767.0,166.3,4280818
himachal pradesh,1991,24.0,143.1,120.6,104.5,69.7,67.1,141.6,258.3,128.5,2.2,4.3,40.9,1104.8,167.1,294.8,595.6,47.4,5170877
himachal pradesh,1992,123.9,75.8,199.4,36.9,83.9,53.0,277.5,374.0,127.6,7.0,19.4,4.7,1383.1,199.7,320.1,832.2,31.1,5170877
himachal pradesh,1993,109.2,69.7,164.1,20.6,56.7,70.9,386.9,89.1,143.1,0.3,17.7,0.0,1128.3,178.8,241.5,690.0,18.0,5170877
himachal pradesh,1994,88.7,124.7,29.0,131.3,65.5,114.2,367.0,311.0,92.7,8.5,0.1,77.6,1410.2,213.4,225.8,884.8,86.2,5170877
himachal pradesh,1995,61.5,140.0,96.7,85.8,44.2,66.5,332.4,345.1,284.5,5.4,13.9,17.7,1493.9,201.5,226.7,1028.6,37.1,5170877
himachal pradesh,1996,118.6,117.8,112.5,50.6,68.5,173.7,210.6,348.3,138.5,38.3,0.6,6.4,1384.4,236.4,231.6,871.1,45.3,5170877
himachal pradesh,1997,50.9,58.5,60.4,97.4,66.1,92.3,198.7,476.1,113.8,44.4,87.4,108.5,1454.5,109.3,223.8,881.0,240.3,5170877
himachal pradesh,1998,13.5,133.8,139.4,71.5,41.3,152.3,210.7,239.8,251.5,119.4,5.9,2.4,1381.6,147.3,252.3,854.3,127.7,5170877
himachal pradesh,1999,109.2,54.3,33.4,7.1,98.3,104.7,304.1,284.6,111.4,6.4,28.9,2.5,1144.9,163.5,138.8,804.8,37.8,5170877
himachal pradesh,2000,118.2,119.0,68.1,25.6,79.9,198.0,265.1,126.7,50.1,0.0,10.5,6.9,1068.4,237.2,173.7,640.0,17.5,5170877
himachal pradesh,2001,30.5,35.7,105.8,66.9,67.3,153.8,239.5,202.3,26.9,5.0,20.8,37.3,991.8,66.2,240.0,622.5,63.1,6077453
himachal pradesh,2002,66.7,136.5,136.9,124.0,27.0,56.1,81.8,225.6,123.1,8.2,0.7,3.9,990.4,203.2,287.9,486.6,12.8,6077453
himachal pradesh,2003,39.5,116.6,113.0,52.9,35.9,61.4,187.7,228.7,135.5,0.3,22.5,40.4,1034.5,156.1,201.9,613.3,63.2,6077453
himachal pradesh,2004,86.2,43.0,5.9,54.7,57.6,76.1,141.3,202.5,47.6,104.7,9.3,49.4,878.5,129.3,118.3,467.5,163.5,6077453
himachal pradesh,2005,147.8,222.9,143.3,35.2,52.4,52.6,317.2,114.2,156.3,1.8,0.3,4.5,1248.5,370.7,230.9,640.3,6.6,6077453
himachal pradesh,2006,102.5,38.2,137.3,44.3,68.4,104.8,260.3,274.2,92.8,17.5,26.9,51.2,1218.4,140.7,250.0,732.1,95.6,6077453
himachal pradesh,2007,1.3,121.0,177.0,9.6,39.3,155.7,155.2,234.3,85.7,18.7,1.0,35.6,1034.5,122.3,225.9,631.0,55.4,6077453
himachal pradesh,2008,129.9,63.2,6.3,44.4,42.9,187.3,194.9,224.7,142.6,33.9,5.3,38.9,1114.2,193.1,93.6,749.4,78.0,6077453
himachal pradesh,2009,54.8,45.9,43.4,91.2,53.5,45.5,170.2,162.6,172.1,16.4,93.1,7.8,956.5,100.7,188.2,550.3,117.2,6077453
himachal pradesh,2010,25.5,96.6,45.1,60.3,81.4,108.5,291.8,274.1,176.7,30.5,10.8,58.1,1259.4,122.1,186.8,851.2,99.4,6077453
himachal pradesh,2011,43.9,97.4,49.7,62.4,45.1,118.3,177.7,380.2,120.3,6.0,0.3,6.9,1108.3,141.3,157.3,796.6,13.2,6856509
jharkhand,1951,5.1,0.4,48.9,24.2,25.1,177.5,259.1,267.0,186.1,69.2,9.0,0.0,1071.7,5.5,98.2,889.7,78.2,9697300
jharkhand,1952,3.9,10.7,24.2,36.0,58.0,210.7,357.7,355.7,237.9,89.7,1.4,1.4,1387.4,14.6,118.2,1162.0,92.5,9697300
jharkhand,1953,35.3,11.0,0.8,7.4,28.5,213.0,440.0,416.2,314.5,23.4,19.3,0.0,1509.4,46.3,36.6,1383.7,42.7,9697300
jharkhand,1954,12.4,8.4,4.3,3.5,29.7,160.9,272.2,267.4,257.8,35.3,0.6,7.0,1059.5,20.8,37.6,958.3,42.9,9697300
jharkhand,1955,43.6,9.8,5.9,5.1,23.9,137.7,347.1,240.5,155.4,96.9,14.8,0.1,1080.8,53.4,34.8,880.7,111.8,9697300
jharkhand,1956,13.9,25.7,50.3,5.8,78.5,259.3,301.6,344.6,312.9,140.9,14.3,7.9,1555.7,39.6,134.6,1218.4,163.2,9697300
jharkhand,1957,56.3,24.7,30.6,2.4,6.5,163.6,498.7,293.2,283.0,18.2,0.0,0.2,1377.5,81.1,39.5,1238.6,18.4,9697300
jharkhand,1958,11.5,39.8,20.0,24.8,12.2,93.6,336.1,263.3,267.2,111.3,0.7,0.0,1180.5,51.3,56.9,960.3,112.0,9697300
jharkhand,1959,51.6,5.6,5.2,17.5,56.4,188.5,332.6,305.8,363.9,272.8,0.0,0.0,1599.9,57.1,79.0,1190.9,272.8,9697300
jharkhand,1960,6.6,0.5,29.3,1.9,32.1,115.6,310.1,432.7,274.6,44.8,0.6,0.0,1248.8,7.0,63.3,1133.0,45.4,9697300
jharkhand,1961,8.9,84.3,1.0,4.6,30.0,298.6,296.3,358.2,317.2,155.3,1.6,4.6,1560.5,93.2,35.6,1270.2,161.5,11606504
jharkhand,1962,8.2,15.0,4.3,31.1,26.5,167.4,251.5,265.5,213.5,55.8,0.0,8.9,1047.7,23.2,61.9,897.9,64.8,11606504
jharkhand,1963,2.8,7.8,9.9,23.3,67.7,171.5,301.6,249.0,241.3,228.6,11.2,0.2,1315.0,10.6,100.8,963.4,240.1,11606504
jharkhand,1964,2.2,12.2,4.7,18.9,53.8,200.4,306.4,262.0,214.4,71.5,3.9,0.0,1150.3,14.3,77.4,983.2,75.4,11606504
jharkhand,1965,0.8,8.7,26.6,31.3,14.8,113.1,354.6,215.9,206.2,39.2,0.3,0.9,1012.4,9.5,72.8,889.7,40.4,11606504
jharkhand,1966,24.7,3.8,0.2,10.5,22.1,233.2,174.1,263.4,87.9,35.8,15.9,8.1,879.8,28.5,32.8,758.7,59.8,11606504
jharkhand,1967,8.6,1.0,39.9,24.2,43.7,71.9,283.5,450.8,268.5,19.8,1.1,12.3,1225.3,9.6,107.8,1074.6,33.2,11606504
jharkhand,1968,34.4,9.4,5.5,4.7,22.0,272.6,351.5,420.5,97.2,71.2,0.5,3.7,1293.4,43.9,32.2,1141.8,75.5,11606504
jharkhand,1969,6.2,4.0,5.0,34.7,86.1,130.2,299.0,337.4,209.4,25.1,20.9,0.1,1158.1,10.2,125.8,976.0,46.1,11606504
jharkhand,1970,24.3,16.6,28.0,8.4,29.7,182.4,300.0,252.8,380.7,67.0,1.5,0.0,1291.5,40.9,66.1,1116.0,68.5,11606504
jharkhand,1971,43.4,24.3,2.1,95.6,83.5,272.3,503.1,526.1,237.5,104.0,6.7,0.1,1898.6,67.7,181.2,1539.0,110.8,14227493
jharkhand,1972,8.6,46.5,0.2,9.1,3.2,75.9,248.5,352.7,175.1,54.4,21.6,0.4,996.1,55.1,12.5,852.1,76.3,14227493
jharkhand,1973,10.6,15.2,23.9,7.1,56.4,184.3,224.3,294.6,365.4,245.1,13.7,0.6,1441.0,25.8,87.4,1068.5,259.4,14227493
jharkhand,1974,2.6,0.5,24.3,3.3,51.9,64.9,334.9,331.7,235.0,76.6,0.3,1.0,1127.0,3.1,79.5,966.6,77.9,14227493
jharkhand,1975,17.2,13.4,26.0,10.1,30.1,121.0,477.6,339.2,224.3,102.5,0.1,0.0,1361.3,30.6,66.1,1162.1,102.6,14227493
jharkhand,1976,0.0,23.1,7.2,25.2,58.2,107.0,297.5,263.0,394.5,9.3,3.2,3.5,1191.8,23.1,90.6,1062.0,16.0,14227493
jharkhand,1977,19.2,8.1,3.8,47.9,102.5,281.1,458.3,316.4,184.8,50.3,27.3,21.8,1521.5,27.3,154.2,1240.7,99.3,14227493
jharkhand,1978,10.5,50.9,45.3,28.4,33.8,283.7,252.8,341.1,376.5,114.3,7.0,12.0,1556.1,61.4,107.5,1254.0,133.2,14227493
jharkhand,1979,22.4,38.7,6.1,19.5,6.1,129.1,286.0,174.9,134.2,36.1,18.7,11.0,882.8,61.1,31.6,724.3,65.8,14227493
jharkhand,1980,13.6,14.9,37.1,21.0,40.0,273.7,350.7,281.2,232.1,73.8,0.0,2.3,1340.6,28.5,98.1,1137.8,76.1,14227493
jharkhand,1981,40.7,33.5,20.1,40.9,94.9,143.3,355.3,226.4,189.5,6.1,3.1,13.4,1167.2,74.2,156.0,914.5,22.5,17612000
jharkhand,1982,8.4,23.6,77.3,30.9,33.4,183.9,180.8,358.7,118.1,52.7,15.7,1.8,1085.3,32.0,141.5,841.5,70.2,17612000
jharkhand,1983,4.3,33.1,9.9,44.4,83.3,131.8,280.0,240.6,308.8,110.7,0.2,14.7,1261.7,37.4,137.6,961.2,125.5,17612000
jharkhand,1984,33.4,26.2,1.6,14.1,31.0,479.6,350.4,387.3,155.8,50.2,0.1,0.1,1529.9,59.6,46.7,1373.2,50.5,17612000
jharkhand,1985,19.1,9.1,1.6,8.8,48.2,131.2,338.0,312.6,216.6,153.7,0.5,0.9,1240.3,28.3,58.6,998.3,155.1,17612000
jharkhand,1986,6.9,21.2,3.8,25.0,74.8,253.0,352.2,212.9,188.5,128.2,31.1,37.9,1335.6,28.1,103.7,1006.6,197.2,17612000
jharkhand,1987,5.9,10.1,10.9,30.3,44.9,93.1,410.8,371.1,299.1,19.7,31.4,5.4,1332.7,15.9,86.1,1174.1,56.6,17612000
jharkhand,1988,3.1,37.1,42.2,23.7,23.6,303.6,273.5,276.1,127.8,38.7,2.6,1.6,1153.7,40.2,89.5,981.1,42.9,17612000
jharkhand,1989,1.9,0.3,2.8,0.1,66.4,246.0,285.6,258.9,219.0,39.6,8.6,19.7,1149.0,2.2,69.3,1009.5,67.9,17612000
jharkhand,1990,0.8,48.0,22.2,15.4,90.6,197.4,430.7,230.8,226.0,128.1,14.2,0.3,1404.2,48.7,128.2,1084.8,142.6,17612000
jharkhand,1991,19.3,8.0,31.1,11.2,33.7,171.3,252.9,384.0,274.0,29.4,1.9,34.2,1250.9,27.3,76.0,1082.2,65.5,21844550
jharkhand,1992,2.3,6.1,0.6,8.8,51.8,129.8,295.7,265.2,148.5,22.5,1.6,0.3,933.0,8.3,61.2,839.2,24.3,21844550
jharkhand,1993,1.7,2.0,16.1,32.0,50.5,203.2,214.4,245.9,372.4,49.6,16.2,0.0,1204.0,3.7,98.6,1035.9,65.9,21844550
jharkhand,1994,17.7,23.8,0.6,20.0,29.2,391.3,451.6,360.7,162.8,118.9,2.7,0.1,1579.4,41.5,49.8,1366.3,121.8,21844550
jharkhand,1995,13.7,9.7,22.4,4.3,30.3,134.2,312.3,301.5,395.9,37.5,84.7,20.1,1366.5,23.5,56.9,1143.9,142.2,21844550
jharkhand,1996,17.1,24.4,4.9,8.0,18.5,302.7,274.1,384.3,133.6,23.9,0.1,0.0,1191.7,41.5,31.4,1094.8,24.1,21844550
jharkhand,1997,9.5,3.7,1.5,29.4,25.2,230.4,400.5,431.6,199.6,54.3,39.0,36.6,1461.3,13.2,56.1,1262.1,129.8,21844550
jharkhand,1998,76.3,20.6,54.1,33.8,45.5,109.9,302.4,263.2,288.6,132.3,26.3,0.7,1353.8,97.0,133.4,964.1,159.3,21844550
jharkhand,1999,0.6,0.1,0.1,1.5,95.4,240.2,416.0,373.1,315.8,140.6,3.3,0.2,1586.9,0.7,97.0,1345.1,144.1,21844550
jharkhand,2000,3.6,21.2,6.3,19.6,67.7,185.3,358.4,152.8,356.9,19.1,0.4,0.2,1191.5,24.7,93.6,1053.4,19.7,21844550
jharkhand,2001,1.9,4.0,30.0,14.0,57.4,324.7,354.6,219.4,132.8,115.5,0.2,0.0,1254.4,5.8,101.4,1031.5,115.7,26946070
jharkhand,2002,9.0,5.4,10.7,11.5,38.7,184.9,186.8,277.4,253.4,55.0,1.3,0.8,1034.9,14.4,60.9,902.5,57.1,26946070
jharkhand,2003,3.3,30.5,33.6,17.9,21.5,152.4,247.5,245.1,224.0,255.5,6.2,7.4,1245.0,33.9,73.1,869.0,269.1,26946070
jharkhand,2004,5.5,2.7,3.1,41.0,31.1,184.4,200.7,327.0,211.5,128.1,0.1,1.6,1136.6,8.2,75.2,923.5,129.7,26946070
jharkhand,2005,22.1,17.5,17.7,9.6,23.5,157.2,266.4,214.5,141.5,83.1,1.3,6.1,960.4,39.6,50.7,779.5,90.5,26946070
jharkhand,2006,0.3,0.2,22.4,15.7,107.4,198.3,447.1,337.2,298.7,24.6,7.4,0.0,1459.5,0.5,145.5,1281.4,32.0,26946070
jharkhand,2007,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0.0,1437.3,50.1,105.8,1234.1,47.2,26946070
jharkhand,2008,19.4,3.6,6.2,10.7,42.9,366.3,377.9,310.5,152.9,34.0,1.0,0.0,1325.3,22.9,59.7,1207.7,35.0,26946070
jharkhand,2009,1.8,0.8,2.0,0.8,78.1,62.7,266.6,248.0,248.8,82.2,4.0,0.5,996.1,2.6,80.8,826.1,86.6,26946070
jharkhand,2010,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20.0,697.1,2.5,36.4,578.4,79.8,26946070
jharkhand,2011,3.3,2.5,6.4,25.4,55.0,349.0,181.8,403.2,324.6,23.3,0.0,0.1,1374.7,5.8,86.8,1258.7,23.4,32988134
karnataka,1951,0.2,0.0,18.4,133.6,269.7,1169.5,1468.1,595.3,595.8,386.3,119.9,1.2,4758.0,0.2,421.7,3828.7,507.3,19402500
karnataka,1952,0.3,19.2,0.7,107.5,259.9,1071.8,1124.8,852.3,206.6,665.7,0.7,87.5,4396.9,19.5,368.1,3255.4,753.9,19402500
karnataka,1953,0.8,2.2,0.8,158.1,48.8,957.7,2191.0,916.7,459.2,869.1,5.5,0.5,5610.4,2.9,207.7,4524.7,875.1,19402500
karnataka,1954,2.3,0.5,47.4,119.3,261.9,1253.8,1872.3,1017.0,556.9,361.2,1.3,42.1,5535.9,2.8,428.5,4699.9,404.4,19402500
karnataka,1955,1.3,0.1,25.1,109.3,620.9,1227.3,868.9,1077.1,856.6,668.2,61.1,5.7,5521.6,1.4,755.4,4029.9,734.9,19402500
karnataka,1956,0.4,5.0,4.6,177.1,539.2,1307.4,1721.2,775.0,532.6,718.1,354.0,4.3,6139.3,5.4,720.9,4336.3,1076.5,19402500
karnataka,1957,0.0,1.4,16.4,52.6,407.0,1046.1,1490.3,1039.9,232.8,540.9,249.9,0.2,5077.3,1.4,476.0,3808.9,790.9,19402500
karnataka,1958,5.8,1.6,22.1,153.2,419.6,1249.8,1768.7,1087.2,491.2,306.5,139.7,3.9,5649.4,7.4,594.9,4597.0,450.1,19402500
karnataka,1959,0.3,2.5,0.9,81.8,338.0,1413.4,2307.7,966.9,888.6,183.0,98.5,28.6,6310.2,2.8,420.7,5576.6,310.1,19402500
karnataka,1960,0.3,0.0,38.7,100.3,565.9,997.2,1403.9,664.3,927.1,314.7,173.3,0.3,5185.7,0.3,704.7,3992.4,488.2,19402500
karnataka,1961,2.2,4.0,9.9,142.3,898.7,1309.1,2623.0,1228.2,829.7,619.9,40.9,4.1,7712.0,6.1,1050.9,5990.0,665.1,23587910
karnataka,1962,1.6,15.3,8.5,171.7,530.4,553.6,1758.4,1494.1,728.3,616.4,73.5,211.6,6164.0,16.9,710.8,4534.5,901.8,23587910
karnataka,1963,2.3,14.4,75.5,124.5,243.0,903.9,1159.0,1441.8,336.6,606.1,18.2,22.3,4947.2,16.7,442.9,3841.2,646.5,23587910
karnataka,1964,0.0,0.9,7.6,46.3,89.0,851.5,1355.7,1412.7,835.7,432.5,153.9,23.8,5209.7,0.9,142.8,4455.7,610.3,23587910
karnataka,1965,4.8,0.2,5.1,48.3,98.9,1038.0,1433.6,838.3,428.3,46.6,48.7,208.3,4199.2,5.0,152.4,3738.1,303.6,23587910
karnataka,1966,21.3,1.2,8.8,47.1,369.8,729.1,1524.0,450.0,648.7,379.5,446.7,85.0,4711.1,22.6,425.6,3351.8,911.2,23587910
karnataka,1967,8.9,0.0,16.6,78.8,197.0,869.1,1906.0,903.2,436.8,301.0,21.4,28.9,4767.8,8.9,292.4,4115.2,351.5,23587910
karnataka,1968,3.9,23.8,17.5,132.4,123.2,1039.6,1996.9,628.6,717.1,419.2,83.4,3.8,5189.3,27.7,273.0,4382.3,506.2,23587910
karnataka,1969,0.0,0.0,7.6,97.5,192.4,895.0,1694.5,863.7,768.2,451.9,167.5,40.4,5178.5,0.0,297.3,4221.4,659.8,23587910
karnataka,1970,1.8,5.6,7.3,111.9,466.5,1023.9,1600.8,1536.8,630.9,471.1,49.6,0.2,5906.6,7.3,585.8,4792.5,520.9,23587910
karnataka,1971,2.9,5.4,3.4,85.3,438.1,1419.9,1245.6,834.3,486.3,308.7,25.0,12.8,4867.5,8.3,526.8,3986.0,346.4,29299015
karnataka,1972,0.0,4.0,1.6,63.4,389.8,949.9,1384.2,661.2,433.7,384.5,99.4,48.7,4420.3,4.0,454.8,3429.1,532.6,29299015
karnataka,1973,0.0,0.0,0.4,47.2,215.1,1116.6,1316.1,1290.7,397.1,493.7,71.7,14.6,4963.4,0.0,262.7,4120.6,580.1,29299015
karnataka,1974,0.1,0.0,14.8,84.2,365.2,639.0,1846.6,1000.6,839.3,497.5,14.7,0.0,5302.3,0.1,464.2,4325.6,512.4,29299015
karnataka,1975,12.6,4.3,28.1,36.2,255.6,1656.8,1594.7,1321.0,975.9,680.3,161.0,1.5,6728.0,16.9,319.9,5548.5,842.7,29299015
karnataka,1976,0.0,0.1,16.2,122.3,72.8,639.2,1522.4,940.6,507.7,120.3,302.7,12.4,4256.4,0.1,211.2,3609.8,435.3,29299015
karnataka,1977,0.0,4.4,27.8,110.7,327.9,1194.5,1662.4,711.5,503.5,557.3,335.9,0.7,5436.7,4.4,466.4,4071.9,893.8,29299015
karnataka,1978,1.3,20.7,3.4,87.0,433.0,1502.7,1670.2,1136.9,568.3,314.5,212.4,48.9,5999.4,22.0,523.6,4878.1,575.7,29299015
karnataka,1979,3.1,42.5,6.7,50.3,121.9,1069.8,1277.4,996.1,749.6,263.7,321.5,4.8,4907.4,45.5,178.9,4092.9,590.0,29299015
karnataka,1980,0.1,0.0,9.6,209.2,176.2,1570.4,1471.4,1355.9,487.2,214.4,175.0,9.4,5678.7,0.1,394.9,4884.8,398.9,29299015
karnataka,1981,8.7,0.1,31.8,54.6,192.6,1310.8,1366.2,1639.1,879.6,311.4,105.6,9.8,5910.5,8.8,278.9,5195.8,426.9,37135710
karnataka,1982,0.2,0.3,3.1,35.3,246.5,1046.9,1639.1,1903.1,424.2,319.2,157.2,0.5,5775.8,0.5,285.0,5013.3,476.9,37135710
karnataka,1983,0.0,0.0,0.9,5.3,125.9,1095.3,1502.1,1663.3,980.5,305.2,79.7,72.8,5831.3,0.0,132.2,5241.5,457.7,37135710
karnataka,1984,6.8,17.8,115.8,100.0,76.7,1370.5,1558.3,798.0,491.0,483.7,18.0,4.6,5041.0,24.6,292.5,4217.7,506.2,37135710
karnataka,1985,12.3,0.1,22.2,75.8,163.8,1257.8,916.9,1084.3,346.1,420.7,58.2,18.1,4376.2,12.4,261.8,3605.1,497.1,37135710
karnataka,1986,25.2,16.7,10.1,55.6,110.7,1311.4,949.3,1146.1,465.7,211.1,267.0,16.2,4585.1,41.9,176.6,3872.5,494.1,37135710
karnataka,1987,0.7,0.9,5.2,12.9,172.6,988.0,902.5,1033.9,429.8,557.3,220.7,73.4,4398.3,1.7,190.8,3354.4,851.5,37135710
karnataka,1988,1.5,4.7,13.4,141.7,147.8,834.5,1742.4,1303.4,865.3,169.4,10.3,50.0,5284.2,6.2,303.0,4745.5,229.7,37135710
karnataka,1989,0.0,0.1,42.5,57.1,135.4,1229.5,1400.3,1028.4,587.4,248.3,56.5,19.6,4805.3,0.1,235.0,4245.6,324.5,37135710
karnataka,1990,10.5,0.1,5.2,28.2,585.6,1256.8,1355.5,1450.8,388.6,439.1,163.9,3.7,5687.9,10.7,618.8,4451.6,606.8,37135710
karnataka,1991,1.3,0.1,4.2,159.2,264.3,1424.5,1919.2,1156.0,262.9,353.9,114.5,0.8,5660.9,1.4,427.6,4762.6,469.2,44977200
karnataka,1992,0.2,0.3,0.0,58.5,204.0,1250.6,1389.6,1434.4,584.9,315.1,513.7,0.2,5751.5,0.4,262.6,4659.6,828.9,44977200
karnataka,1993,0.0,0.7,19.4,56.0,172.3,809.5,1736.9,1060.0,414.4,783.8,76.6,121.6,5251.2,0.7,247.7,4020.8,982.1,44977200
karnataka,1994,19.4,2.7,10.4,162.8,131.8,1507.8,2230.6,1135.5,402.6,774.9,57.6,1.0,6437.1,22.1,304.9,5276.5,833.6,44977200
karnataka,1995,36.2,0.3,9.6,65.0,241.8,690.9,1765.0,960.8,588.4,439.7,105.7,0.0,4903.3,36.5,316.4,4004.9,545.5,44977200
karnataka,1996,1.4,0.2,2.4,90.6,104.1,1129.9,1408.1,970.5,677.1,546.6,45.9,67.9,5044.7,1.6,197.0,4185.7,660.4,44977200
karnataka,1997,9.9,0.1,55.9,70.1,85.9,1210.5,2018.6,1682.9,302.4,368.2,298.2,126.6,6229.2,9.9,211.9,5214.3,793.0,44977200
karnataka,1998,0.0,0.0,5.3,44.3,151.7,1229.8,1510.8,994.8,971.7,592.6,149.5,23.1,5673.7,0.1,201.4,4707.2,765.2,44977200
karnataka,1999,0.1,8.4,2.5,53.2,555.7,1076.8,1946.0,746.7,392.0,763.0,41.9,4.0,5590.3,8.5,611.4,4161.5,808.9,44977200
karnataka,2000,16.7,18.6,1.3,80.5,324.7,1241.8,1243.2,1206.9,597.1,496.0,29.4,15.0,5270.9,35.4,406.3,4289.0,540.2,44977200
karnataka,2001,3.2,1.5,2.2,184.1,200.6,1118.1,1157.2,915.2,528.8,429.9,91.1,4.1,4635.9,4.7,386.9,3719.2,525.1,52734986
karnataka,2002,6.4,30.5,3.1,66.2,281.8,1004.6,693.0,1004.6,290.6,654.8,42.9,0.9,4079.4,36.9,350.9,2992.9,698.7,52734986
karnataka,2003,0.5,9.3,43.7,98.6,23.3,1158.9,1227.5,893.7,352.2,468.2,26.4,5.8,4308.2,9.9,165.6,3632.5,500.2,52734986
karnataka,2004,11.7,15.5,24.3,116.8,603.2,1108.5,1021.5,1178.4,406.5,267.8,80.4,10.6,4845.3,27.3,744.3,3714.8,358.9,52734986
karnataka,2005,13.5,4.9,8.7,201.0,154.2,1059.0,1730.2,1048.5,761.4,522.8,85.9,7.7,5597.7,18.3,363.9,4599.2,616.5,52734986
karnataka,2006,1.2,0.1,56.9,42.7,561.8,1114.0,1441.4,1117.6,652.9,317.3,211.3,1.1,5518.4,1.3,661.4,4325.9,529.7,52734986
karnataka,2007,11.8,7.1,9.2,107.0,176.7,1384.2,1388.8,1369.3,1034.4,345.8,69.2,24.6,5928.1,18.9,293.1,5176.6,439.6,52734986
karnataka,2008,1.2,44.7,379.5,81.1,159.8,1072.1,971.8,1303.8,677.2,262.8,81.4,24.0,5059.4,45.9,620.4,4024.8,368.2,52734986
karnataka,2009,0.8,0.1,72.4,67.3,265.1,663.9,2238.5,774.7,994.2,554.2,230.4,72.2,5933.9,0.9,404.7,4671.4,856.9,52734986
karnataka,2010,31.9,4.6,9.6,148.8,214.6,921.9,1628.8,1073.1,738.3,506.4,486.9,14.7,5779.7,36.4,373.1,4362.4,1007.9,52734986
karnataka,2011,7.4,23.4,28.3,187.5,179.6,1296.8,1433.7,1212.8,725.4,397.0,143.9,15.2,5651.2,30.8,395.4,4668.7,556.2,61130704
kerala,1951,6.6,6.5,41.6,175.9,148.5,774.1,544.6,190.6,313.8,250.6,229.6,23.2,2705.5,13.1,366.0,1823.0,503.5,13549000
kerala,1952,5.2,48.2,20.8,112.2,214.6,576.7,430.0,413.6,57.4,339.6,49.6,66.9,2334.8,53.4,347.6,1477.7,456.1,13549000
kerala,1953,13.1,22.6,18.5,132.4,55.4,340.5,1027.6,356.4,100.5,410.5,62.2,5.1,2544.9,35.7,206.3,1825.1,477.8,13549000
kerala,1954,23.5,2.8,90.6,136.9,179.5,798.3,640.5,467.0,201.6,303.1,31.6,62.5,2938.0,26.3,407.0,2107.4,397.2,13549000
kerala,1955,4.2,6.3,28.2,125.9,544.2,782.4,392.8,236.0,438.5,378.2,178.1,19.8,3134.7,10.5,698.3,1849.7,576.1,13549000
kerala,1956,7.9,11.7,15.1,151.6,351.3,755.4,466.8,319.5,178.4,353.3,178.2,9.1,2798.4,19.6,518.0,1720.1,540.6,13549000
